locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
ABUW_2500	ABUW_2500	0	2496075	2496677	-1	0	0	603	0	"hypothetical protein"
ABUW_2501	ABUW_2501	0	2496830	2497492	1	0	0	663	0	"transcriptional regulator, GntR family"
ABUW_2502	ABUW_2502	0	2497555	2497839	1	0	0	285	0	"hypothetical protein"
ABUW_2503	ABUW_2503	0	2497975	2498547	-1	0	0	573	0	"cytochrome B561"
ABUW_2504	ABUW_2504	0	2498560	2499624	-1	0	0	1065	0	catalase
ABUW_2505	ABUW_2505	0	2500023	2501339	-1	0	0	1317	0	"major facilitator superfamily MFS_1"
ABUW_2506	ABUW_2506	0	2501453	2502391	-1	0	0	939	0	"3-hydroxy-3-methylglutaryl-CoA lyase"
ABUW_2507	ABUW_2507	0	2502388	2503581	-1	0	0	1194	0	"L-carnitine dehydratase/bile acid-inducible protein F"
ABUW_2508	ABUW_2508	0	2503693	2504619	-1	0	0	927	0	"transcriptional regulator, LysR family"
ABUW_2509	ABUW_2509	0	2504850	2505313	-1	0	0	464	0	pseudogene
ABUW_2510	ABUW_2510	0	2505452	2505673	-1	0	0	222	0	"hypothetical protein"
ABUW_2511	ABUW_2511	0	2505791	2506261	-1	0	0	471	0	"hypothetical protein"
ABUW_2512	ABUW_2512	0	2506358	2506504	-1	0	0	147	0	"hypothetical protein"
ABUW_2513	csp2	0	2506724	2506933	-1	0	0	210	0	"cold-shock DNA-binding domain protein"
ABUW_2514	ABUW_2514	0	2507164	2507484	-1	0	0	321	0	"hypothetical protein"
ABUW_2515	ABUW_2515	0	2507870	2508022	1	0	0	153	0	"hypothetical protein"
ABUW_2516	ABUW_2516	0	2508142	2508405	-1	0	0	264	0	"hypothetical protein"
ABUW_2517	ABUW_2517	0	2508647	2508880	1	0	0	234	0	"hypothetical protein"
ABUW_2518	ABUW_2518	0	2508882	2509007	-1	0	0	126	0	"putative aminotransferase"
ABUW_2519	ABUW_2519	0	2509039	2509665	-1	0	0	627	0	"hypothetical protein"
ABUW_2520	ABUW_2520	0	2509867	2510469	-1	0	0	603	0	"transcriptional regulator, TetR family"
ABUW_2521	ABUW_2521	0	2511109	2512890	-1	0	0	1782	0	"UvrD/REP helicase"
ABUW_2522	ABUW_2522	0	2512883	2514676	-1	0	0	1794	0	endonuclease
ABUW_2523	paaI1	0	2514893	2515276	-1	0	0	384	0	"thioesterase domain protein"
ABUW_2524	paaY	0	2515354	2515959	-1	0	0	606	0	"phenylacetic acide degradation protein PaaY"
ABUW_2525	paaX	0	2515946	2516905	-1	0	0	960	0	"phenylacetic acid degradation operon negative regulatory protein PaaX"
ABUW_2526	paaF	0	2516965	2518254	-1	0	0	1290	0	"phenylacetate-CoA ligase"
ABUW_2527	paaE	0	2518295	2519503	-1	0	0	1209	0	"beta-ketoadipyl CoA thiolase"
ABUW_2528	paaC	0	2519516	2521054	-1	0	0	1539	0	"3-hydroxyacyl-CoA dehydrogenase"
ABUW_2529	paaB	0	2521057	2521848	-1	0	0	792	0	"enoyl-CoA hydratase"
ABUW_2530	caiD	0	2521848	2522621	-1	0	0	774	0	"enoyl-coA hydratase"
ABUW_2531	paaK	0	2522630	2523691	-1	0	0	1062	0	"phenylacetate-CoA oxygenase/reductase, PaaK subunit"
ABUW_2532	paaJ	0	2523715	2524215	-1	0	0	501	0	"phenylacetate-CoA oxygenase, PaaJ subunit"
ABUW_2533	paaI2	0	2524232	2524987	-1	0	0	756	0	"phenylacetate-CoA oxygenase, PaaI subunit"
ABUW_2534	paaH	0	2525000	2525290	-1	0	0	291	0	"phenylacetate-CoA oxygenase, PaaH subunit"
ABUW_2535	paaG	0	2525323	2526261	-1	0	0	939	0	"phenylacetate-CoA oxygenase, PaaG subunit"
ABUW_2536	paaN	0	2526527	2528629	1	0	0	2103	0	"phenylacetic acid degradation protein PaaN"
ABUW_2537	sdaA	0	2528673	2530052	-1	0	0	1380	0	"L-serine dehydratase"
ABUW_2539	ABUW_2539	0	2530381	2530950	1	0	0	570	0	"transposase inhibitor"
ABUW_2540	ABUW_2540	0	2531037	2531471	1	0	0	435	0	transposase
ABUW_2541	ABUW_2541	0	2531691	2533262	1	0	0	1572	0	"amino acid transporter"
ABUW_2542	aldH	0	2533415	2534995	1	0	0	1581	0	"aldehyde dehydrogenase"
ABUW_2543	ABUW_2543	0	2535154	2536443	1	0	0	1290	0	"shikimate transporter"
ABUW_2544	ABUW_2544	0	2536510	2537262	-1	0	0	753	0	"transcriptional regulator, AraC family"
ABUW_2545	ABUW_2545	0	2537307	2538569	-1	0	0	1263	0	"pyridine nucleotide-disulfide oxidoreductase"
ABUW_2546	ABUW_2546	0	2538569	2538799	-1	0	0	231	0	"2Fe-2S ferredoxin-type domain-containing protein"
ABUW_2547	ABUW_2547	0	2538800	2539903	-1	0	0	1104	0	"FAD dependent oxidoreductase"
ABUW_2548	ABUW_2548	0	2539900	2540832	-1	0	0	933	0	"proline racemase"
ABUW_2549	ABUW_2549	0	2541001	2541684	-1	0	0	684	0	"hypothetical protein"
ABUW_2550	ABUW_2550	0	2542102	2543010	1	0	0	909	0	"hypothetical protein"
ABUW_2551	ABUW_2551	0	2543067	2544002	-1	0	0	936	0	"dihydrodipicolinate synthetase"
ABUW_2553	ABUW_2553	0	2544564	2544662	-1	0	0	99	0	"hypothetical protein"
ABUW_2554	ABUW_2554	0	2544862	2545296	-1	0	0	435	0	"putative hemolysin"
ABUW_2555	soxR	0	2545458	2545910	-1	0	0	453	0	"redox-sensitive transcriptional activator SoxR"
ABUW_2556	ABUW_2556	0	2546100	2546387	-1	0	0	288	0	"hypothetical protein"
ABUW_2557	ABUW_2557	0	2546904	2547473	1	0	0	570	0	"hypothetical protein"
ABUW_2558	ABUW_2558	0	2547787	2548245	1	0	0	459	0	"acetyltransferase, gnat family"
ABUW_2559	ABUW_2559	0	2548324	2549481	-1	0	0	1158	0	"hypothetical protein"
ABUW_2560	ABUW_2560	0	2549615	2550793	-1	0	0	1179	0	"cyanate transport protein CynX"
ABUW_2561	guaD1	0	2550793	2551275	-1	0	0	483	0	"guanine deaminase"
ABUW_2562	ABUW_2562	0	2551291	2551959	-1	0	0	669	0	"ankyrin repeat protein"
ABUW_2563	ABUW_2563	0	2552111	2552962	1	0	0	852	0	"regulatory protein LysR:LysR, substrate-binding"
ABUW_2564	ABUW_2564	0	2552965	2553918	-1	0	0	954	0	"D-alanyl-D-alanine carboxypeptidase family"
ABUW_2565	ABUW_2565	0	2553926	2554528	-1	0	0	603	0	"hypothetical protein"
ABUW_2566	ABUW_2566	0	2554541	2555347	-1	0	0	807	0	"type IV / VI secretion system protein, DotU family"
ABUW_2567	ABUW_2567	0	2555365	2556729	-1	0	0	1365	0	"type VI secretion protein, family"
ABUW_2568	ABUW_2568	0	2556746	2557840	-1	0	0	1095	0	"type VI secretion-associated protein, ImpA family"
ABUW_2569	clpV	0	2557864	2560545	-1	0	0	2682	0	"type VI secretion ATPase, ClpV1 family"
ABUW_2570	ABUW_2570	0	2560765	2561028	-1	0	0	264	0	"hypothetical protein"
ABUW_2571	ABUW_2571	0	2561045	2561812	-1	0	0	768	0	"OmpA/MotB domain protein"
ABUW_2572	ABUW_2572	0	2561815	2562810	-1	0	0	996	0	"type IV secretion-associated protein, family"
ABUW_2573	icmF	0	2562812	2566636	-1	0	0	3825	0	"type VI secretion protein IcmF"
ABUW_2574	ABUW_2574	0	2566667	2568079	-1	0	0	1413	0	"hypothetical protein"
ABUW_2575	ABUW_2575	0	2568076	2569074	-1	0	0	999	0	"hypothetical protein"
ABUW_2576	ABUW_2576	0	2569038	2570849	-1	0	0	1812	0	"hypothetical protein"
ABUW_2577	ABUW_2577	0	2570866	2571342	-1	0	0	477	0	"type VI secretion system lysozyme-related protein"
ABUW_2578	ABUW_2578	0	2571422	2571925	-1	0	0	504	0	"type VI secretion system effector, Hcp1 family"
ABUW_2579	ABUW_2579	0	2571975	2573456	-1	0	0	1482	0	"type VI secretion protein, EvpB/family"
ABUW_2580	ABUW_2580	0	2573449	2573952	-1	0	0	504	0	"type VI secretion protein, family"
ABUW_2581	ABUW_2581	0	2573969	2574622	-1	0	0	654	0	"hypothetical protein"
ABUW_2582	ABUW_2582	0	2575749	2576150	1	0	0	402	0	"hypothetical protein"
ABUW_2583	ABUW_2583	0	2576246	2577190	1	0	0	945	0	"binding-protein-dependent transport systems inner membrane component"
ABUW_2584	ABUW_2584	0	2577190	2578071	1	0	0	882	0	"nitrate transport ATP-binding protein NrtC"
ABUW_2585	ABUW_2585	0	2578123	2579145	-1	0	0	1023	0	"ABC transport system substrate-binding protein"
ABUW_2586	atzF	0	2579142	2580953	-1	0	0	1812	0	"allophanate hydrolase"
ABUW_2587	ABUW_2587	0	2580966	2581400	-1	0	0	435	0	"transcriptional regulator, CopG family"
ABUW_2588	ABUW_2588	0	2581405	2581530	-1	0	0	126	0	"hypothetical protein"
ABUW_2589	ABUW_2589	0	2581722	2582075	-1	0	0	354	0	"transcriptional regulator, DUF24 family"
ABUW_2590	ABUW_2590	0	2582169	2582705	1	0	0	537	0	"NADPH oxidoreductase"
ABUW_2591	uca	0	2582744	2586349	-1	0	0	3606	0	"urea amidolyase"
ABUW_2592	ABUW_2592	0	2586352	2587005	-1	0	0	654	0	"urea carboxylase-associated protein 1"
ABUW_2593	ABUW_2593	0	2587021	2587761	-1	0	0	741	0	"urea carboxylase-associated protein 2"
ABUW_2594	ABUW_2594	0	2588077	2589240	-1	0	0	1164	0	"glutathione-dependent formaldehyde dehydrogenase"
ABUW_2595	ABUW_2595	0	2589493	2589924	1	0	0	432	0	"hypothetical protein"
ABUW_2596	ABUW_2596	0	2589981	2590541	-1	0	0	561	0	"transcriptional regulator, TetR family"
ABUW_2597	ABUW_2597	0	2590721	2590819	-1	0	0	99	0	pseudogene
ABUW_2598	ABUW_2598	0	2591406	2591927	1	0	0	522	0	"hypothetical protein"
ABUW_2599	ABUW_2599	0	2591943	2592524	1	0	0	582	0	"hypothetical protein"
ABUW_2600	ABUW_2600	0	2592795	2593145	-1	0	0	351	0	"hypothetical protein"
ABUW_2601	ABUW_2601	0	2593279	2594187	-1	0	0	909	0	"Sel1 repeat family"
ABUW_2602	ABUW_2602	0	2594297	2595517	-1	0	0	1221	0	"voltage-gated chloride channel"
ABUW_2603	bccA	0	2595821	2597542	-1	0	0	1722	0	"carbamoyl-phosphate synthase"
ABUW_2604	ABUW_2604	0	2597539	2599122	-1	0	0	1584	0	"allophanate hydrolase"
ABUW_2605	ABUW_2605	0	2599155	2599961	-1	0	0	807	0	"hypothetical protein"
ABUW_2606	ABUW_2606	0	2599973	2600737	-1	0	0	765	0	"glycoside hydrolase/deacetylase family protein"
ABUW_2607	ABUW_2607	0	2600772	2602004	-1	0	0	1233	0	"hypothetical protein"
ABUW_2608	ABUW_2608	0	2602277	2602390	-1	0	0	114	0	"hypothetical protein"
ABUW_2609	ABUW_2609	0	2602371	2603282	-1	0	0	912	0	"transcriptional regulator, LysR-type"
ABUW_2610	ABUW_2610	0	2603566	2603883	-1	0	0	318	0	"hypothetical protein"
ABUW_2611	ABUW_2611	0	2604316	2604852	-1	0	0	537	0	"hypothetical protein"
ABUW_2612	ABUW_2612	0	2604930	2605448	-1	0	0	519	0	"hypothetical protein"
ABUW_2613	ABUW_2613	0	2605466	2606155	-1	0	0	690	0	"RHS family protein"
ABUW_2614	ABUW_2614	0	2606708	2606974	-1	0	0	267	0	"hypothetical protein"
ABUW_2615	ABUW_2615	0	2607029	2607142	-1	0	0	114	0	"hypothetical protein"
ABUW_2616	ABUW_2616	0	2607400	2608068	-1	0	0	669	0	"hypothetical protein"
ABUW_2617	ABUW_2617	0	2608081	2612952	-1	0	0	4872	0	"RHS family protein"
ABUW_2618	ABUW_2618	0	2612965	2616111	-1	0	0	3147	0	"putative VGR-related protein"
ABUW_2619	ABUW_2619	0	2616733	2617980	1	0	0	1248	0	"putative class A beta-lactamase"
ABUW_2620	ABUW_2620	0	2618026	2618454	1	0	0	429	0	"GCN5-related N-acetyltransferase"
ABUW_2621	ABUW_2621	0	2618549	2619007	-1	0	0	459	0	"hypothetical protein"
ABUW_2622	ABUW_2622	0	2619260	2619454	-1	0	0	195	0	"hypothetical protein"
ABUW_2623	ABUW_2623	0	2619612	2620562	-1	0	0	951	0	"3-hydroxyacyl-CoA dehydrogenase"
ABUW_2624	ABUW_2624	0	2620774	2621511	1	0	0	738	0	"hypothetical protein"
ABUW_2625	ABUW_2625	0	2621617	2621769	1	0	0	153	0	"hypothetical protein"
ABUW_2626	ABUW_2626	0	2621822	2623453	1	0	0	1632	0	"hypothetical protein"
ABUW_2627	ABUW_2627	0	2623944	2624381	1	0	0	438	0	"hypothetical protein"
ABUW_2628	pcaK2	0	2624476	2625780	-1	0	0	1305	0	"4-hydroxybenzoate transporter"
ABUW_2629	ABUW_2629	0	2626050	2626685	-1	0	0	636	0	"TetR family transcriptional regulator"
ABUW_2630	ABUW_2630	0	2627268	2628200	-1	0	0	933	0	"lipid A biosynthesis lauroyl acyltransferase"
ABUW_2631	ABUW_2631	0	2628334	2629535	-1	0	0	1202	0	pseudogene
ABUW_2632	ABUW_2632	0	2630186	2631046	-1	0	0	861	0	"inner membrane transport protein YbiF"
ABUW_2633	ABUW_2633	0	2631165	2631632	1	0	0	468	0	"transcriptional regulator"
ABUW_2634	mutS	0	2631907	2634552	1	0	0	2646	0	"DNA mismatch repair protein MutS"
ABUW_2635	ABUW_2635	0	2634572	2635147	1	0	0	576	0	"GCN5-related N-acetyltransferase"
ABUW_2636	fdxA	0	2635492	2635815	1	0	0	324	0	ferredoxin-1
ABUW_2637	ABUW_2637	0	2635966	2636667	1	0	0	702	0	"hypothetical protein"
ABUW_2638	ABUW_2638	0	2636807	2637475	1	0	0	669	0	O-methyltransferase
ABUW_2639	ABUW_2639	0	2637592	2638434	-1	0	0	843	0	"universal stress protein family"
ABUW_2640	ABUW_2640	0	2638590	2639201	-1	0	0	612	0	acetyltransferase
ABUW_2641	ABUW_2641	0	2639194	2639793	-1	0	0	600	0	"thymidylate synthase"
ABUW_2642	ABUW_2642	0	2639887	2641077	-1	0	0	1191	0	"membrane spanning export protein"
ABUW_2643	ABUW_2643	0	2641074	2643215	-1	0	0	2142	0	"protein secretion ABC efflux system, permease and ATP-binding protein"
ABUW_2644	ABUW_2644	0	2643212	2644678	-1	0	0	1467	0	"putative RND family drug transporter"
ABUW_2645	lptB	0	2644953	2645699	-1	0	0	747	0	"ABC transporter, ATP-binding protein"
ABUW_2646	lptA	0	2645699	2646247	-1	0	0	549	0	"lipopolysaccharide transport periplasmic protein LptA"
ABUW_2647	ABUW_2647	0	2646231	2646779	-1	0	0	549	0	"hypothetical protein"
ABUW_2648	kdsC	0	2646817	2647356	-1	0	0	540	0	"3-deoxy-D-manno-octulosonate 8-phosphate phosphatase"
ABUW_2649	kdsD	0	2647360	2648337	-1	0	0	978	0	"arabinose 5-phosphate isomerase"
ABUW_2650	cysS	0	2648551	2649972	1	0	0	1422	0	"cysteinyl-tRNA synthetase"
ABUW_2651	ABUW_2651	0	2650036	2650111	1	0	0	76	0	
ABUW_2652	ABUW_2652	0	2650238	2650375	1	0	0	138	0	"hypothetical protein"
ABUW_2653	ABUW_2653	0	2650326	2651252	1	0	0	927	0	"shufflon-specific DNA recombinase"
ABUW_2654	ABUW_2654	0	2651366	2652094	1	0	0	729	0	"lipoprotein, putative"
ABUW_2655	ABUW_2655	0	2652338	2652802	1	0	0	465	0	"hypothetical protein"
ABUW_2656	ABUW_2656	0	2652871	2653461	-1	0	0	591	0	"lipoprotein, putative"
ABUW_2657	ABUW_2657	0	2653607	2654148	-1	0	0	542	0	pseudogene
ABUW_2658	ABUW_2658	0	2654223	2654969	-1	0	0	747	0	"hypothetical protein"
ABUW_2659	ABUW_2659	0	2655115	2655504	-1	0	0	390	0	"hypothetical protein"
ABUW_2660	ABUW_2660	0	2655655	2656641	1	0	0	987	0	"hypothetical protein"
ABUW_2661	ABUW_2661	0	2656702	2657700	-1	0	0	999	0	"fibronectin type III domain protein"
ABUW_2662	ABUW_2662	0	2657697	2658188	-1	0	0	492	0	"hypothetical protein"
ABUW_2663	ABUW_2663	0	2658192	2658662	-1	0	0	471	0	"hypothetical protein"
ABUW_2664	ABUW_2664	0	2658681	2659880	-1	0	0	1200	0	"putative phage-related protein"
ABUW_2665	ABUW_2665	0	2659934	2660566	-1	0	0	633	0	"hypothetical protein"
ABUW_2666	ABUW_2666	0	2660607	2660795	-1	0	0	189	0	"hypothetical protein"
ABUW_2667	ABUW_2667	0	2660875	2661687	-1	0	0	813	0	"putative bacteriophage protein"
ABUW_2668	ABUW_2668	0	2661632	2662966	-1	0	0	1335	0	"phage-associated protein, family"
ABUW_2669	ABUW_2669	0	2662975	2664465	-1	0	0	1491	0	"helicase domain-containing terminase-like protein"
ABUW_2670	ABUW_2670	0	2664443	2664925	-1	0	0	483	0	"hypothetical protein"
ABUW_2671	ABUW_2671	0	2664975	2665621	-1	0	0	647	0	pseudogene
ABUW_2672	ABUW_2672	0	2665673	2666017	-1	0	0	345	0	"hypothetical protein"
ABUW_2673	ABUW_2673	0	2666326	2666784	-1	0	0	459	0	"hypothetical protein"
ABUW_2674	ABUW_2674	0	2667054	2667332	-1	0	0	279	0	"hypothetical protein"
ABUW_2675	ABUW_2675	0	2667822	2668139	-1	0	0	318	0	"hypothetical protein"
ABUW_2676	ABUW_2676	0	2668657	2668848	-1	0	0	192	0	"hypothetical protein"
ABUW_2677	ABUW_2677	0	2668857	2669210	-1	0	0	354	0	"hypothetical protein"
ABUW_2678	ABUW_2678	0	2669697	2670326	-1	0	0	630	0	"17 kDa surface antigen"
ABUW_2679	ABUW_2679	0	2670707	2671300	-1	0	0	594	0	"hypothetical protein"
ABUW_2680	ABUW_2680	0	2671694	2671807	-1	0	0	114	0	pseudogene
ABUW_2681	ABUW_2681	0	2671900	2672229	-1	0	0	330	0	"hypothetical protein"
ABUW_2682	ABUW_2682	0	2672316	2672762	-1	0	0	447	0	"transcriptional regulator, MarR-family"
ABUW_2683	ABUW_2683	0	2672874	2674088	1	0	0	1215	0	"transporter, major facilitator family"
ABUW_2684	ABUW_2684	0	2674083	2675189	-1	0	0	1107	0	"phage putative head morphogenesis protein"
ABUW_2685	ABUW_2685	0	2675287	2675631	-1	0	0	345	0	"hypothetical protein"
ABUW_2686	ABUW_2686	0	2675924	2676382	-1	0	0	459	0	"hypothetical protein"
ABUW_2687	ABUW_2687	0	2676868	2676987	1	0	0	120	0	"hypothetical protein"
ABUW_2688	ABUW_2688	0	2677144	2677959	-1	0	0	816	0	"pyrroline-5-carboxylate reductase"
ABUW_2689	ABUW_2689	0	2678239	2678463	-1	0	0	225	0	"hypothetical protein"
ABUW_2690	csp1	0	2678666	2678881	-1	0	0	216	0	"cold-shock DNA-binding domain protein"
ABUW_2691	ABUW_2691	0	2679400	2680017	1	0	0	618	0	"transporter LysE family"
ABUW_2692	ABUW_2692	0	2680084	2680629	-1	0	0	546	0	"hypothetical protein"
ABUW_2693	ABUW_2693	0	2680667	2681056	-1	0	0	390	0	"hypothetical protein"
ABUW_2694	ABUW_2694	0	2681224	2681349	-1	0	0	126	0	"hypothetical protein"
ABUW_2695	ABUW_2695	0	2681657	2682328	1	0	0	672	0	"peptidase S24 S26A and S26B"
ABUW_2696	ABUW_2696	0	2682483	2682716	-1	0	0	234	0	"hypothetical protein"
ABUW_2697	ABUW_2697	0	2682890	2682966	-1	0	0	77	0	
ABUW_2698	ABUW_2698	0	2683223	2684485	1	0	0	1263	0	"exodeoxyribonuclease VII"
ABUW_2699	ABUW_2699	0	2684478	2684672	1	0	0	195	0	"hypothetical protein"
ABUW_2700	ABUW_2700	0	2684897	2685121	-1	0	0	225	0	"hypothetical protein"
ABUW_2701	ABUW_2701	0	2685172	2685765	-1	0	0	594	0	"amino acid efflux pump, RhtB family"
ABUW_2702	ABUW_2702	0	2686206	2686535	1	0	0	330	0	"hypothetical protein"
ABUW_2703	ABUW_2703	0	2687015	2687371	1	0	0	357	0	"hypothetical protein"
ABUW_2704	ABUW_2704	0	2687570	2687677	-1	0	0	108	0	"hypothetical protein"
ABUW_2705	ABUW_2705	0	2687963	2688370	-1	0	0	408	0	"hypothetical protein"
ABUW_2706	cueR	0	2688398	2688799	-1	0	0	402	0	"Cu(I)-responsive transcriptional regulator"
ABUW_2707	actP2	0	2688875	2691346	-1	0	0	2472	0	"copper-translocating P-type ATPase"
ABUW_2708	ABUW_2708	0	2691519	2691713	1	0	0	195	0	"Heavy metal transport/detoxification protein"
ABUW_2709	benM	0	2691763	2692722	-1	0	0	960	0	"ben operon transcriptional regulator BenM"
ABUW_2710	benA	0	2693006	2694388	1	0	0	1383	0	"benzoate 1,2-dioxygenase, large subunit"
ABUW_2711	benB	0	2694385	2694885	1	0	0	501	0	"benzoate 1,2-dioxygenase, small subunit"
ABUW_2712	benC	0	2694957	2695973	1	0	0	1017	0	"benzoate 1,2-dioxygenase, electron transfer component"
ABUW_2713	benD	0	2695995	2696780	1	0	0	786	0	"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase"
ABUW_2714	benE	0	2696838	2698031	1	0	0	1194	0	"benzoate transporter"
ABUW_2715	benK	0	2698499	2699857	1	0	0	1359	0	"major facilitator superfamily MFS_1"
ABUW_2716	benP2	0	2699902	2701164	1	0	0	1263	0	"benzoate transport porin BenP"
ABUW_2717	ABUW_2717	0	2701265	2702371	-1	0	0	1107	0	"3-oxoacyl-(acyl carrier protein) synthase"
ABUW_2718	hrpA	0	2702466	2706350	-1	0	0	3885	0	"ATP-dependent helicase HrpA"
ABUW_2719	ahpC	0	2706676	2707239	1	4	0.00590551181102362	564	3	peroxiredoxin
ABUW_2720	ABUW_2720	0	2707433	2707648	1	0	0	216	0	"hypothetical protein"
ABUW_2721	mdmC	0	2707713	2708300	-1	0	0	588	0	"O-methyl transferase"
ABUW_2722	ABUW_2722	0	2708337	2708555	-1	0	0	219	0	"hypothetical protein"
ABUW_2723	ahpF2	0	2708818	2710383	1	0	0	1566	0	"alkyl hydroperoxide reductase, F subunit"
ABUW_2724	ABUW_2724	0	2710557	2710901	1	0	0	345	0	"hypothetical protein"
ABUW_2725	gst	0	2710966	2711577	-1	0	0	612	0	"glutathione S-transferase"
ABUW_2726	ABUW_2726	0	2711785	2714136	-1	0	0	2352	0	endonuclease/exonuclease/phosphatase
ABUW_2727	trmB	0	2714369	2715085	1	0	0	717	0	"tRNA (guanine-N(7)-)-methyltransferase"
ABUW_2728	ABUW_2728	0	2715257	2715883	1	0	0	627	0	"glutathione S-transferase family protein"
ABUW_2729	ABUW_2729	0	2715894	2716673	-1	0	0	780	0	"hypothetical protein"
ABUW_2730	ABUW_2730	0	2716760	2718175	-1	0	0	1416	0	OmpA/MotB
ABUW_2731	pyrX	0	2718389	2719624	-1	0	0	1236	0	dihydroorotase
ABUW_2732	pyrB	0	2719637	2720653	-1	0	0	1017	0	"aspartate carbamoyltransferase"
ABUW_2733	ABUW_2733	0	2720777	2721121	-1	0	0	345	0	"hypothetical protein"
ABUW_2734	ABUW_2734	0	2721359	2723563	1	0	0	2205	0	"putative RNA methylase"
ABUW_2735	ABUW_2735	0	2723589	2724008	-1	0	0	420	0	"hypothetical protein"
ABUW_2736	cinA2	0	2724274	2724762	1	0	0	489	0	"competence/damage-inducible protein CinA"
ABUW_2737	clpB	0	2724819	2727398	-1	0	0	2580	0	"ATP-dependent chaperone ClpB"
ABUW_2738	ABUW_2738	0	2727699	2728505	1	0	0	807	0	"peptidase M23/M37 family"
ABUW_2739	ABUW_2739	0	2728502	2728927	-1	0	0	426	0	"acetyltransferase, GNAT family"
ABUW_2740	ABUW_2740	0	2729019	2729441	-1	0	0	423	0	"OsmC-like protein"
ABUW_2741	vfr	0	2729880	2730587	1	0	0	708	0	"cyclic nucleotide-binding domain protein"
ABUW_2742	ABUW_2742	0	2730748	2731797	1	0	0	1050	0	"aldo/keto reductase"
ABUW_2743	ABUW_2743	0	2731856	2732641	-1	0	0	786	0	"peptidase M48 family protein"
ABUW_2744	ABUW_2744	0	2732752	2733069	-1	0	0	318	0	"putative membrane protein"
ABUW_2745	purA	0	2733192	2734511	-1	0	0	1320	0	"adenylosuccinate synthetase"
ABUW_2746	hisZ	0	2734576	2735742	-1	0	0	1167	0	"ATP phosphoribosyltransferase regulatory subunit"
ABUW_2747	epd	0	2736018	2737043	-1	0	0	1026	0	"glyceraldehyde 3-phosphate dehydrogenase"
ABUW_2748	alaS	0	2737298	2739949	1	0	0	2652	0	"alanyl-tRNA synthetase"
ABUW_2749	lysC	0	2740015	2741295	1	0	0	1281	0	"aspartate kinase"
ABUW_2750	csrA	0	2741542	2741796	1	0	0	255	0	"carbon storage regulator"
ABUW_2751	rnhB	0	2741866	2742432	-1	0	0	567	0	"ribonuclease H"
ABUW_2752	ABUW_2752	0	2742498	2742887	-1	0	0	390	0	"hypothetical protein"
ABUW_2753	ABUW_2753	0	2743127	2743684	1	0	0	558	0	"cytochrome B561"
ABUW_2754	add1	0	2743727	2744725	-1	0	0	999	0	"adenosine deaminase"
ABUW_2755	ABUW_2755	0	2744837	2746156	-1	0	0	1320	0	"xanthine/uracil permease"
ABUW_2756	ABUW_2756	0	2746479	2746706	-1	0	0	228	0	"hypothetical protein"
ABUW_2757	ABUW_2757	0	2747075	2748625	-1	0	0	1551	0	"monooxygenase, flavin-binding family"
ABUW_2758	ABUW_2758	0	2748649	2749479	-1	0	0	831	0	"oxidoreductase short chain dehydrogenase/reductase family"
ABUW_2759	ABUW_2759	0	2749545	2750507	-1	0	0	963	0	"hypothetical protein"
ABUW_2760	ABUW_2760	0	2751019	2751741	1	0	0	723	0	"pirin domain protein"
ABUW_2761	ABUW_2761	0	2751807	2752430	-1	0	0	624	0	"transcriptional regulator"
ABUW_2762	ABUW_2762	0	2752956	2753915	1	0	0	960	0	"hypothetical protein"
ABUW_2763	ABUW_2763	0	2753978	2754811	1	0	0	834	0	"oxidoreductase short chain dehydrogenase/reductase family"
ABUW_2764	ABUW_2764	0	2754835	2756358	1	0	0	1524	0	"monooxygenase, flavin-binding family"
ABUW_2765	ABUW_2765	0	2756470	2757345	1	0	0	876	0	"putative transferase"
ABUW_2766	ABUW_2766	0	2757357	2758370	-1	0	0	1014	0	"transcriptional regulator, AraC family"
ABUW_2767	ABUW_2767	0	2758507	2759994	1	0	0	1488	0	monooxygenase
ABUW_2768	ABUW_2768	0	2760039	2760893	1	0	0	855	0	"short chain dehydrogenase"
ABUW_2769	ABUW_2769	0	2760966	2761859	1	0	0	894	0	acetyl-hydrolase
ABUW_2770	ABUW_2770	0	2761888	2763558	1	0	0	1671	0	"GMC oxidoreductase"
ABUW_2771	ABUW_2771	0	2763618	2764898	-1	0	0	1281	0	porin
ABUW_2772	vanK	0	2764930	2766276	-1	0	0	1347	0	"vanillate transporter"
ABUW_2773	vanA	0	2766768	2767844	1	0	0	1077	0	"vanillate O-demethylase oxygenase subunit"
ABUW_2774	vanB	0	2767857	2768801	1	0	0	945	0	"2Fe-2S iron-sulfur cluster binding domain protein"
ABUW_2775	vanR	0	2768845	2769525	-1	0	0	681	0	"transcriptional regulator, GntR family"
ABUW_2776	hcaR	0	2769661	2770059	-1	0	0	399	0	"transcriptional regulator, MarR-family"
ABUW_2777	hcaK	0	2770187	2771419	-1	0	0	1233	0	"3-hydroxyphenylpropionic acid transporter"
ABUW_2778	hcaA	0	2771673	2772506	1	0	0	834	0	"enoyl-CoA hydratase/isomerase"
ABUW_2779	hcaB	0	2772544	2773995	1	0	0	1452	0	"aldehyde dehydrogenase"
ABUW_2780	hcaC	0	2774087	2775964	1	0	0	1878	0	"feruloyl-CoA synthetase"
